NoteNumber,EmployeeNumber,LocationType,LocationCode,GrossPay,Deductions,NetPay,ActualGrossPay,,Servicetype,EmployeeType,ServiceStatus,CentreCode,TotalPaidDays,,,,,,,,
200001-EPC-20070402-00017,336972,2,21,0,0,0,0,,3,1,2,21,0,,,,,,,,
200001-EPC-20070402-00017,336973,2,21,4538,0,4538,4538,,3,1,2,21,31,,,,,,,,
200001-EPC-20070402-00017,337139,2,21,3888,0,3888,3888,,3,1,2,21,31,,,,,,,,
200001-EPC-20070402-00017,337158,2,21,2117,0,2117,2117,,3,1,2,21,21.78,,,,,,,,
200001-EPC-20070402-00018,39484,2,23,2420,225,2195,2420,,3,1,4,23,24.37,,,,,,,,
200001-EPC-20070402-00018,57918,2,23,2809,261,2548,2809,,3,1,4,23,28.43,,,,,,,,
200001-EPC-20070402-00018,63252,2,23,0,0,0,0,,3,1,4,23,0,,,,,,,,
200001-EPC-20070402-00018,63253,2,23,2493,231,2262,2493,,3,1,4,23,25.11,,,,,,,,
200001-EPC-20070402-00018,67717,2,23,2421,225,2196,2421,,3,1,4,23,24.92,,,,,,,,
200001-EPC-20070402-00018,72798,2,23,0,0,0,0,,3,1,4,23,0,,,,,,,,
200001-EPC-20070402-00018,73483,2,23,0,0,0,0,,3,1,4,23,0,,,,,,,,
200001-EPC-20070402-00018,73486,2,23,1980,184,1796,1980,,3,1,4,23,19.94,,,,,,,,
200001-EPC-20070402-00018,73675,2,23,6183,0,6183,6183,,3,1,2,23,31,,,,,,,,
200001-EPC-20070402-00018,332423,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,333274,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,333275,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,333610,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,333611,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,334630,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,334633,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,335281,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,335282,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,336722,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00018,336723,2,23,5805,0,5805,5805,,3,1,2,23,31,,,,,,,,
200001-EPC-20070402-00018,337007,2,23,0,0,0,0,,3,1,2,23,0,,,,,,,,
200001-EPC-20070402-00021,58001,2,26,1404,130,1274,1404,,3,1,4,26,14.22,,,,,,,,
200001-EPC-20070402-00021,58003,2,26,2075,193,1882,2075,,3,1,4,26,21.05,,,,,,,,
200001-EPC-20070402-00021,58004,2,26,2138,198,1940,2138,,3,1,4,26,21.6,,,,,,,,
200001-EPC-20070402-00021,58005,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070402-00021,63254,2,26,1918,178,1740,1918,,3,1,4,26,19.38,,,,,,,,
200001-EPC-20070402-00021,63255,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070402-00021,64134,2,26,2095,194,1901,2095,,3,1,4,26,21.42,,,,,,,,
200001-EPC-20070402-00021,64179,2,26,2107,196,1911,2107,,3,1,4,26,21.6,,,,,,,,
200001-EPC-20070402-00021,64180,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070402-00021,64181,2,26,1269,118,1151,1269,,3,1,4,26,12.92,,,,,,,,
200001-EPC-20070402-00021,64443,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070402-00021,65164,2,26,1277,119,1158,1277,,3,1,4,26,13.11,,,,,,,,
200001-EPC-20070402-00021,65165,2,26,2243,208,2035,2243,,3,1,4,26,22.89,,,,,,,,
200001-EPC-20070402-00021,67669,2,26,1865,173,1692,1865,,3,1,4,26,19.02,,,,,,,,
200001-EPC-20070402-00021,67670,2,26,1048,97,951,1048,,3,1,4,26,10.71,,,,,,,,
200001-EPC-20070402-00021,67737,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070402-00021,70153,2,26,1185,0,1185,1185,,3,1,2,26,12,,,,,,,,
200001-EPC-20070402-00021,72887,2,26,0,0,0,0,,3,1,4,26,0,,,,,,,,
200001-EPC-20070402-00021,331171,2,26,0,0,0,0,,3,1,2,26,0,,,,,,,,
200001-EPC-20070402-00021,334808,2,26,0,0,0,0,,3,1,2,26,0,,,,,,,,
200001-EPC-20070402-00021,334811,2,26,0,0,0,0,,3,1,2,26,0,,,,,,,,
200001-EPC-20070402-00021,337008,2,26,2232,0,2232,2232,,3,1,2,26,22.71,,,,,,,,
200001-EPC-20070402-00021,337010,2,26,1582,0,1582,1582,,3,1,2,26,16.25,,,,,,,,
200001-EPC-20070402-00021,337119,2,26,2881,0,2881,2881,,3,1,2,26,29.17,,,,,,,,
200001-EPC-20070402-00021,337159,2,26,3039,0,3039,3039,,3,1,2,26,30.83,,,,,,,,
200001-EPC-20070402-00023,44561,2,34,2745,255,2490,2745,,3,1,4,34,27.88,,,,,,,,
200001-EPC-20070402-00023,63898,2,34,2349,218,2131,2349,,3,1,4,34,23.63,,,,,,,,
200001-EPC-20070402-00023,64182,2,34,0,0,0,0,,3,1,4,34,0,,,,,,,,
200001-EPC-20070402-00023,65148,2,34,1844,171,1673,1844,,3,1,4,34,18.65,,,,,,,,
200001-EPC-20070402-00023,65149,2,34,2085,193,1892,2085,,3,1,4,34,21.23,,,,,,,,
200001-EPC-20070402-00023,65150,2,34,0,0,0,0,,3,1,4,34,0,,,,,,,,
200001-EPC-20070402-00023,67719,2,34,2295,213,2082,2295,,3,1,4,34,23.26,,,,,,,,
200001-EPC-20070402-00023,67720,2,34,2536,235,2301,2536,,3,1,4,34,25.85,,,,,,,,
200001-EPC-20070402-00023,71796,2,34,2441,227,2214,2441,,3,1,4,34,24.74,,,,,,,,
200001-EPC-20070402-00023,73676,2,34,1247,0,1247,1247,,3,1,2,34,12.55,,,,,,,,
200001-EPC-20070402-00023,74304,2,34,0,0,0,0,,3,1,2,34,0,,,,,,,,
200001-EPC-20070402-00023,76487,2,34,1247,0,1247,1247,,3,1,2,34,12.55,,,,,,,,
200001-EPC-20070402-00023,336019,2,34,1698,0,1698,1698,,3,1,2,34,17.17,,,,,,,,
200001-EPC-20070402-00023,336020,2,34,1426,0,1426,1426,,3,1,2,34,14.58,,,,,,,,
200001-EPC-20070402-00023,336021,2,34,1824,0,1824,1824,,3,1,2,34,18.83,,,,,,,,
200001-EPC-20070402-00023,336022,2,34,2011,0,2011,2011,,3,1,2,34,20.49,,,,,,,,
200001-EPC-20070402-00023,336023,2,34,2620,0,2620,2620,,3,1,2,34,26.77,,,,,,,,
200001-EPC-20070402-00023,336739,2,34,0,0,0,0,,3,1,2,34,0,,,,,,,,
200001-EPC-20070402-00023,336740,2,34,2683,0,2683,2683,,3,1,2,34,27.88,,,,,,,,
200001-EPC-20070402-00023,336741,2,34,0,0,0,0,,3,1,2,34,0,,,,,,,,
200001-EPC-20070402-00023,336742,2,34,2368,0,2368,2368,,3,1,2,34,24,,,,,,,,
200001-EPC-20070402-00023,336743,2,34,1551,0,1551,1551,,3,1,2,34,16.25,,,,,,,,
200001-EPC-20070402-00024,44457,2,35,2567,238,2329,2567,,3,1,4,35,25.85,,,,,,,,
200001-EPC-20070402-00024,44549,2,35,2493,231,2262,2493,,3,1,4,35,25.11,,,,,,,,
200001-EPC-20070402-00024,57896,2,35,1980,184,1796,1980,,3,1,4,35,19.94,,,,,,,,
200001-EPC-20070402-00024,57972,2,35,0,0,0,0,,3,1,4,35,0,,,,,,,,
200001-EPC-20070402-00024,63243,2,35,1980,184,1796,1980,,3,1,4,35,19.94,,,,,,,,
200001-EPC-20070402-00024,63244,2,35,2200,204,1996,2200,,3,1,4,35,22.15,,,,,,,,
200001-EPC-20070402-00024,67711,2,35,2274,211,2063,2274,,3,1,4,35,22.89,,,,,,,,
200001-EPC-20070402-00024,67712,2,35,1687,157,1530,1687,,3,1,4,35,16.98,,,,,,,,
200001-EPC-20070402-00024,72862,2,35,1541,143,1398,1541,,3,1,4,35,15.51,,,,,,,,
200001-EPC-20070402-00024,73411,2,35,1456,135,1321,1456,,3,1,4,35,15.14,,,,,,,,
200001-EPC-20070402-00024,74403,2,35,10748,0,10748,10748,,3,1,2,35,31,,,,,,,,
200001-EPC-20070402-00024,76600,2,35,3137,0,3137,3137,,3,1,2,35,31,,,,,,,,
200001-EPC-20070402-00024,77566,2,35,440,0,440,440,,3,1,2,35,4.43,,,,,,,,
200001-EPC-20070402-00026,39485,2,37,2567,238,2329,2567,,3,1,4,37,25.85,,,,,,,,
200001-EPC-20070402-00026,41812,2,37,2493,231,2262,2493,,3,1,4,37,25.11,,,,,,,,
200001-EPC-20070402-00026,44505,2,37,1833,170,1663,1833,,3,1,4,37,18.46,,,,,,,,
200001-EPC-20070402-00026,44527,2,37,2567,238,2329,2567,,3,1,4,37,25.85,,,,,,,,
200001-EPC-20070402-00026,44576,2,37,2493,231,2262,2493,,3,1,4,37,25.11,,,,,,,,
200001-EPC-20070402-00026,44577,2,37,2641,245,2396,2641,,3,1,4,37,26.58,,,,,,,,
200001-EPC-20070402-00026,57995,2,37,2567,238,2329,2567,,3,1,4,37,25.85,,,,,,,,
200001-EPC-20070402-00026,64177,2,37,0,0,0,0,,3,1,4,37,0,,,,,,,,
200001-EPC-20070402-00026,70152,2,37,8781,0,8781,8781,,3,1,2,37,31,,,,,,,,
200001-EPC-20070402-00026,70164,2,37,1320,123,1197,1320,,3,1,4,37,13.29,,,,,,,,
200001-EPC-20070402-00026,72348,2,37,2641,245,2396,2641,,3,1,4,37,26.58,,,,,,,,
200001-EPC-20070402-00026,72349,2,37,2054,191,1863,2054,,3,1,4,37,20.68,,,,,,,,
200001-EPC-20070402-00026,336825,2,37,0,0,0,0,,3,1,2,37,0,,,,,,,,
200001-EPC-20070402-00026,336974,2,37,0,0,0,0,,3,1,2,37,0,,,,,,,,
200001-EPC-20070402-00026,336975,2,37,3375,0,3375,3375,,3,1,2,37,31,,,,,,,,
200001-EPC-20070402-00026,337118,2,37,6141,0,6141,6141,,3,1,2,37,31,,,,,,,,
200001-EPC-20070402-00027,74518,2,36,5081,0,5081,5081,,3,1,2,36,31,,,,,,,,
200001-EPC-20070402-00027,74519,2,36,0,0,0,0,,3,1,2,36,0,,,,,,,,
200001-EPC-20070402-00027,74520,2,36,5034,0,5034,5034,,3,1,2,36,31,,,,,,,,
200001-EPC-20070402-00027,74521,2,36,4990,0,4990,4990,,3,1,2,36,31,,,,,,,,
200001-EPC-20070402-00028,74401,2,33,2146,0,2146,2146,,3,1,2,33,21.69,,,,,,,,
200001-EPC-20070402-00028,74402,2,33,11457,0,11457,11457,,3,1,2,33,31,,,,,,,,
200001-EPC-20070402-00028,336951,2,33,0,0,0,0,,3,1,2,33,0,,,,,,,,
200001-EPC-20070402-00028,336952,2,33,0,0,0,0,,3,1,2,33,0,,,,,,,,
200001-EPC-20070403-00001,44565,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,44566,2,24,452,42,410,452,,3,1,4,24,4.62,,,,,,,,
200001-EPC-20070403-00001,44589,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,44590,2,24,2170,201,1969,2170,,3,1,4,24,22.15,,,,,,,,
200001-EPC-20070403-00001,57996,2,24,2881,267,2614,2881,,3,1,4,24,29.17,,,,,,,,
200001-EPC-20070403-00001,57997,2,24,2431,226,2205,2431,,3,1,4,24,24.55,,,,,,,,
200001-EPC-20070403-00001,57998,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,65147,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,72863,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,72864,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,72865,2,24,2881,267,2614,2881,,3,1,4,24,29.17,,,,,,,,
200001-EPC-20070403-00001,72866,2,24,0,0,0,0,,3,1,4,24,0,,,,,,,,
200001-EPC-20070403-00001,73264,2,24,2557,237,2320,2557,,3,1,4,24,26.22,,,,,,,,
200001-EPC-20070403-00001,73265,2,24,2567,238,2329,2567,,3,1,4,24,25.85,,,,,,,,
200001-EPC-20070403-00001,73674,2,24,3332,0,3332,3332,,3,1,2,24,31,,,,,,,,
200001-EPC-20070403-00001,74776,2,24,3175,0,3175,3175,,3,1,2,24,31,,,,,,,,
200001-EPC-20070403-00001,74777,2,24,3291,0,3291,3291,,3,1,2,24,31,,,,,,,,
200001-EPC-20070403-00001,76331,2,24,4641,0,4641,4641,,3,1,2,24,31,,,,,,,,
200001-EPC-20070403-00001,76452,2,24,4725,0,4725,4725,,3,1,2,24,31,,,,,,,,
200001-EPC-20070403-00001,332030,2,24,0,0,0,0,,3,1,2,24,0,,,,,,,,
200001-EPC-20070403-00001,332031,2,24,0,0,0,0,,3,1,2,24,0,,,,,,,,
200001-EPC-20070403-00001,334049,2,24,0,0,0,0,,3,1,2,24,0,,,,,,,,
200001-EPC-20070403-00004,49,2,17,5320,453,4867,5205,,1,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,4217,2,17,3904,443,3461,3789,,1,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,10320,2,17,4299,383,3916,4184,,1,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,39512,2,17,0,0,0,0,,1,1,4,17,0,,,,,,,,
200001-EPC-20070403-00004,41822,2,17,2955,270,2685,2840,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,41826,2,17,3269,298,2971,3154,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,53254,2,17,0,0,0,0,,4,1,4,17,0,,,,,,,,
200001-EPC-20070403-00004,53255,2,17,3183,290,2893,3121,,4,1,4,17,30.5,,,,,,,,
200001-EPC-20070403-00004,57909,2,17,3313,302,3011,3198,,1,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,60052,2,17,3445,294,3151,3330,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,60054,2,17,3219,294,2925,3104,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,63899,2,17,2991,268,2723,2876,,1,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,67746,2,17,2508,229,2279,2393,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,67747,2,17,2508,229,2279,2393,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,67757,2,17,1169,107,1062,2472,,4,1,4,17,14,,,,,,,,
200001-EPC-20070403-00004,67758,2,17,0,0,0,0,,4,1,4,17,0,,,,,,,,
200001-EPC-20070403-00004,72398,2,17,2508,229,2279,2393,,4,1,4,17,31,,,,,,,,
200001-EPC-20070403-00004,73630,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00004,73631,2,17,2216,0,2216,2175,,4,1,2,17,30,,,,,,,,
200001-EPC-20070403-00004,73663,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00004,73667,2,17,2143,0,2143,2175,,4,1,2,17,29,,,,,,,,
200001-EPC-20070403-00004,74396,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00004,74774,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00004,337004,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00004,337133,2,17,2106,0,2106,2175,,4,1,2,17,28.5,,,,,,,,
200001-EPC-20070403-00004,337140,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00004,337161,2,17,2290,0,2290,2175,,4,1,2,17,31,,,,,,,,
200001-EPC-20070403-00007,1713,2,1,0,0,0,0,,4,1,4,1,0,,,,,,,,
200001-EPC-20070403-00007,5119,2,1,3925,343,3582,3810,,4,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,11174,2,1,3873,338,3535,3758,,4,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,32945,2,1,3499,340,3159,3384,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,32958,2,1,3671,411,3260,3556,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,32959,2,1,5358,422,4936,5243,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,38688,2,1,3069,268,2801,2954,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,38696,2,1,3718,325,3393,3603,,4,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,39513,2,1,5055,441,4614,4940,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,41880,2,1,4718,370,4348,4603,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,57882,2,1,3855,337,3518,3740,,4,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,67731,2,1,2616,229,2387,2501,,4,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,67741,2,1,2616,229,2387,2501,,4,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,72795,2,1,2663,229,2434,2548,,1,1,4,1,31,,,,,,,,
200001-EPC-20070403-00007,73638,2,1,0,0,0,0,,4,1,5,1,0,,,,,,,,
200001-EPC-20070403-00007,75680,2,1,2290,0,2290,2175,,4,1,2,1,31,,,,,,,,
200001-EPC-20070403-00007,76239,2,1,2216,0,2216,2175,,4,1,2,1,30,,,,,,,,
200001-EPC-20070403-00007,336209,2,1,2090,0,2090,1975,,1,1,2,1,31,,,,,,,,
200001-EPC-20070403-00007,336862,2,1,2090,0,2090,1975,,1,1,2,1,31,,,,,,,,
200001-EPC-20070403-00007,2000064,2,1,1565,0,1565,1565,,1,1,1,1,31,,,,,,,,
200001-EPC-20070403-00012,1750,2,7,0,0,0,0,,4,1,4,7,0,,,,,,,,
200001-EPC-20070403-00012,1770,2,7,4540,375,4165,4644,,1,1,4,7,29.5,,,,,,,,
200001-EPC-20070403-00012,9911,2,7,5256,459,4797,5141,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,19997,2,7,3718,325,3393,3603,,4,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,32950,2,7,3741,327,3414,3626,,4,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,41819,2,7,3051,267,2784,2936,,4,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,41980,2,7,2724,238,2486,2609,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,58010,2,7,3299,398,2901,3184,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,60049,2,7,3296,288,3008,3181,,4,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,61191,2,7,3119,268,2851,3004,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,63993,2,7,4119,378,3741,4004,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,67742,2,7,2616,229,2387,2501,,4,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,70143,2,7,2216,0,2216,2175,,4,1,2,7,30,,,,,,,,
200001-EPC-20070403-00012,72791,2,7,2613,229,2384,2498,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,72860,2,7,2613,339,2274,2498,,1,1,4,7,31,,,,,,,,
200001-EPC-20070403-00012,73487,2,7,2532,222,2310,2501,,4,1,4,7,30,,,,,,,,
200001-EPC-20070403-00012,73639,2,7,2746,0,2746,2631,,4,1,5,7,31,,,,,,,,
200001-EPC-20070403-00012,332732,2,7,2706,0,2706,2591,,4,1,2,7,31,,,,,,,,
200001-EPC-20070404-00001,1754,2,8,0,0,0,0,,4,1,4,8,0,,,,,,,,
200001-EPC-20070404-00001,1762,2,8,0,0,0,0,,4,1,4,8,0,,,,,,,,
200001-EPC-20070404-00001,1781,2,8,4650,424,4226,4535,,1,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,7663,2,8,3447,305,3142,3332,,1,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,41820,2,8,3489,318,3171,3374,,4,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,41882,2,8,2929,263,2666,2814,,1,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,41941,2,8,3110,265,2845,2995,,4,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,57890,2,8,0,0,0,0,,4,1,4,8,0,,,,,,,,
200001-EPC-20070404-00001,60050,2,8,0,0,0,0,,4,1,4,8,0,,,,,,,,
200001-EPC-20070404-00001,60690,2,8,3866,329,3537,3751,,1,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,67743,2,8,2682,229,2453,2567,,4,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,67744,2,8,2682,229,2453,2567,,4,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,67745,2,8,2682,229,2453,2567,,4,1,4,8,31,,,,,,,,
200001-EPC-20070404-00001,67813,2,8,1941,177,1764,2393,,4,1,4,8,24,,,,,,,,
200001-EPC-20070404-00001,74398,2,8,2216,0,2216,2175,,4,1,2,8,30,,,,,,,,
200001-EPC-20070404-00001,74775,2,8,1699,0,1699,2175,,4,1,2,8,23,,,,,,,,
200001-EPC-20070404-00001,76365,2,8,2216,0,2216,2175,,4,1,2,8,30,,,,,,,,
200001-EPC-20070404-00001,335403,2,8,0,0,0,0,,1,1,2,8,0,,,,,,,,
200001-EPC-20070404-00001,336738,2,8,0,0,0,0,,1,1,2,8,0,,,,,,,,
200001-EPC-20070404-00001,336949,2,8,2090,0,2090,1975,,1,1,2,8,31,,,,,,,,
200001-EPC-20070404-00001,337126,2,8,2290,0,2290,2175,,4,1,2,8,31,,,,,,,,
200001-EPC-20070404-00001,337127,2,8,1699,0,1699,2175,,4,1,2,8,23,,,,,,,,
200001-EPC-20070404-00001,337128,2,8,2290,0,2290,2175,,4,1,2,8,31,,,,,,,,
200001-EPC-20070404-00002,4732,2,9,3474,308,3166,3359,,1,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,30255,2,9,3968,362,3606,3853,,4,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,40948,2,9,0,0,0,0,,1,1,4,9,0,,,,,,,,
200001-EPC-20070404-00002,41850,2,9,3774,322,3452,3659,,1,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,41889,2,9,0,0,0,0,,4,1,4,9,0,,,,,,,,
200001-EPC-20070404-00002,41901,2,9,3252,297,2955,3137,,4,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,53256,2,9,0,0,0,0,,4,1,4,9,0,,,,,,,,
200001-EPC-20070404-00002,57883,2,9,0,0,0,0,,4,1,4,9,0,,,,,,,,
200001-EPC-20070404-00002,58233,2,9,2717,244,2473,2602,,1,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,67756,2,9,2508,229,2279,2393,,4,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,72354,2,9,2882,263,2619,2767,,1,1,4,9,31,,,,,,,,
200001-EPC-20070404-00002,73414,2,9,0,0,0,0,,1,1,4,9,0,,,,,,,,
200001-EPC-20070404-00002,73666,2,9,2290,0,2290,2175,,4,1,2,9,31,,,,,,,,
200001-EPC-20070404-00002,74399,2,9,2290,0,2290,2175,,4,1,2,9,31,,,,,,,,
200001-EPC-20070404-00002,75676,2,9,2216,0,2216,2175,,4,1,2,9,30,,,,,,,,
200001-EPC-20070404-00002,76237,2,9,1920,0,1920,2175,,4,1,2,9,26,,,,,,,,
200001-EPC-20070404-00002,76359,2,9,2143,0,2143,2175,,4,1,2,9,29,,,,,,,,
200001-EPC-20070404-00002,77276,2,9,2179,0,2179,2175,,4,1,2,9,29.5,,,,,,,,
200001-EPC-20070404-00002,337130,2,9,2290,0,2290,2175,,4,1,2,9,31,,,,,,,,
200001-EPC-20070404-00002,2000074,2,9,1565,0,1565,1565,,1,1,1,9,31,,,,,,,,
200001-EPC-20070404-00002,2000103,2,9,1515,0,1515,1565,,1,1,1,9,30,,,,,,,,
200001-EPC-20070404-00002,2000147,2,9,1414,0,1414,1565,,4,1,1,9,28,,,,,,,,
200001-EPC-20070404-00002,2000254,2,9,1540,0,1540,1565,,4,1,1,9,30.5,,,,,,,,
200001-EPC-20070404-00003,1769,2,10,3788,345,3443,3673,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,3600,2,10,4235,386,3849,4120,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,21828,2,10,3934,350,3584,3819,,1,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,38684,2,10,3710,338,3372,3595,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,41817,2,10,3795,346,3449,3680,,1,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,41885,2,10,3177,400,2777,3062,,1,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,41888,2,10,3252,297,2955,3137,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,41981,2,10,3252,297,2955,3137,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,60053,2,10,3219,294,2925,3104,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,67748,2,10,2508,229,2279,2393,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,67749,2,10,2508,229,2279,2393,,4,1,4,10,31,,,,,,,,
200001-EPC-20070404-00003,73640,2,10,2698,0,2698,2583,,1,1,5,10,31,,,,,,,,
200001-EPC-20070404-00003,77275,2,10,2290,0,2290,2175,,4,1,2,10,31,,,,,,,,
200001-EPC-20070404-00003,337129,2,10,2290,0,2290,2175,,4,1,2,10,31,,,,,,,,
200001-EPC-20070404-00003,337160,2,10,2290,0,2290,2175,,4,1,2,10,31,,,,,,,,
200001-EPC-20070404-00003,2000066,2,10,1615,0,1615,1615,,1,1,1,10,31,,,,,,,,
200001-EPC-20070404-00003,2000106,2,10,2952,0,2952,3000,,1,1,1,10,30.5,,,,,,,,
200001-EPC-20070404-00003,2000148,2,10,1565,0,1565,1565,,4,1,1,10,31,,,,,,,,
200001-EPC-20070404-00004,1785,2,23,3990,364,3626,3875,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,11060,2,23,3407,311,3096,3292,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,39490,2,23,3812,325,3487,3697,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,40946,2,23,3729,340,3389,3614,,1,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,41858,2,23,0,0,0,0,,4,1,4,23,0,,,,,,,,
200001-EPC-20070404-00004,41884,2,23,3480,297,3183,3365,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,41886,2,23,3480,297,3183,3365,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,41896,2,23,3534,301,3233,3419,,1,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,41938,2,23,3252,297,2955,3137,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,52715,2,23,0,0,0,0,,4,1,4,23,0,,,,,,,,
200001-EPC-20070404-00004,60064,2,23,3194,282,2912,3129,,1,1,4,23,30.5,,,,,,,,
200001-EPC-20070404-00004,67750,2,23,2682,229,2453,2567,,4,1,4,23,31,,,,,,,,
200001-EPC-20070404-00004,71795,2,23,0,0,0,0,,4,1,4,23,0,,,,,,,,
